PLAYER_NAME;POSICIÓN;YEAR;AGE;GP;W;L;W_PCT;MIN;FGM;FGA;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;OREB;DREB;REB;AST;TOV;STL;BLK;BLKA;PF;PFD;PTS;PLUS_MINUS;DD2;TD3;DEF_RATING;DREB_PCT;PCT_DREB;PCT_STL;PCT_BLK;OPP_PTS_OFF_TOV;OPP_PTS_2ND_CHANCE;OPP_PTS_FB;OPP_PTS_PAINT;DEF_WS
Allen Iverson;SG;1997;22;76;20;56;0,263;40;8,2;19,8;0,416;2;6;0,341;5;7,2;0,702;1,5;2,6;4,1;7,5;4,4;2,1;0,3;1,4;3,1;0;23,5;-5,8;19;0;111,4;0,064;0,11;0,29;0,076;17,3;14,4;15;42;0,026
Alonzo Mourning;PG;1997;27;66;49;17;0,742;35,2;7,2;13,4;0,534;0;0,1;0,111;5,5;8,6;0,642;2,9;7,1;9,9;1,6;3,4;0,8;2,9;1;4,1;0,1;19,8;7;32;0;95,6;0,204;0,323;0,147;0,647;12,2;9,4;6,6;25,8;0,195
Alton Lister;C;1997;38;53;8;45;0,151;9,7;0,6;1,5;0,416;0;0;0;0,4;0,6;0,742;1,2;1,9;3,2;0,2;0,6;0,2;0,3;0,1;1,8;0;1,6;-2,2;0;0;108,9;0,217;0,359;0,083;0,35;3,9;2,6;3,2;8,9;0,014
Amal McCaskill;C;1997;23;17;9;8;0,529;6,4;0,6;1,9;0,313;0;0,1;0;0,5;0,7;0,667;0,2;1,1;1,3;0,4;0,6;0,2;0,3;0,2;0,4;0;1,6;-1,8;0;0;100,9;0,191;0,261;0,158;0,455;2,3;1,5;2,6;6,6;0,026
Andrew DeClercq;C;1997;24;71;26;45;0,366;15;2;3,8;0,52;0;0;0;1,3;2,1;0,603;1,7;2,5;4,2;0,5;1,1;0,5;0,4;0,4;3,2;0;5,3;-1,5;3;0;106;0,17;0,292;0,205;0,293;6,3;4,4;3,1;11,8;0,035
Andrew Lang;C;1997;31;52;24;28;0,462;23;2,2;4,8;0,464;0;0;0;0,8;1,2;0,721;1,8;3,5;5,3;0,5;0,8;0,5;0,9;0,4;2,7;0;5,3;-0,7;2;0;105;0,163;0,259;0,141;0,423;8,8;5,7;7,7;20,1;0,06
Anfernee Hardaway;PG;1997;25;59;38;21;0,644;37,7;7,1;15,9;0,447;1,4;4,5;0,318;4,8;5,8;0,82;1,4;3,1;4,5;5,6;2,5;1,6;0,6;1;2,1;0;20,5;3,4;2;0;102,5;0,084;0,143;0,219;0,175;12,9;11,4;12,7;34,5;0,129
Anthony Goldwire;PG;1997;25;60;22;38;0,367;19,9;2,2;5,5;0,397;1,1;2,6;0,418;1;1,3;0,782;0,2;1,2;1,4;3,7;1,3;0,6;0;0,3;1,7;0;6,5;-1,2;3;0;104,4;0,059;0,094;0,228;0,018;7,4;6,5;4,6;18;0,055
Anthony Mason;PF;1997;30;73;48;25;0,658;43;5,9;11,3;0,525;0;0;0,333;4,4;5,9;0,745;2,5;8,8;11,4;5,7;2,3;1;0,5;0,9;2,8;0;16,2;1,6;44;4;106,7;0,21;0,349;0,166;0,121;14;14,1;9,7;37,6;0,089
Anthony Peeler;SG;1997;27;72;12;60;0,167;31,8;5,6;14;0,398;1,8;4,8;0,373;1,5;1,8;0,82;0,8;2,7;3,4;3,6;2,2;1,5;0,2;0,7;2,3;0;14,5;-6,3;1;0;108;0,086;0,148;0,278;0,063;11,4;10,3;9,1;30;0,055
Antoine Carr;PF;1997;35;82;64;18;0,78;17,8;3,1;6,4;0,483;0;0;0;1,2;1,5;0,78;0,7;1,6;2,4;0,9;0,9;0,3;0,8;0,3;2,6;0;7,4;1,1;0;0;103,2;0,098;0,156;0,094;0,417;5,9;4,8;3,2;12,1;0,056
Antoine Walker;PF;1997;20;82;15;67;0,183;36,2;7;16,5;0,426;0,6;1,9;0,327;2,8;4,5;0,631;3,5;5,5;9;3,2;2,8;1,3;0,6;1,5;3,3;0;17,5;-6,8;33;2;111,4;0,167;0,276;0,173;0,227;14,2;11,1;11,9;41,3;0,023
Antonio Davis;PF;1997;28;82;39;43;0,476;28,5;3,8;7,8;0,481;0;0,2;0,071;2,9;4,4;0,666;2,3;5;7,3;0,8;1,7;0,5;1;0,8;3,2;0,1;10,5;1,3;20;0;99,3;0,18;0,292;0,12;0,356;10,5;7,7;7,3;20;0,127
Antonio Harvey;PF;1997;26;6;6;0;1;4,4;0,8;1,8;0,455;0;0;0;0,8;1;0,833;0,3;1,3;1,7;0,2;0,2;0;0,7;0,3;1,3;0;2,5;-0,7;0;0;106,7;0,2;0,421;0;0,667;2,2;3,7;0,8;3;0,011
Antonio Lang;PF;1997;25;64;32;32;0,5;13,2;1,1;2,5;0,42;0;0,1;0;0,5;0,8;0,729;0,8;1,2;2;0,5;0,8;0,5;0,5;0,3;1,7;0;2,7;0;0;0;96;0,101;0,164;0,217;0,385;4,8;2,6;2,6;8,8;0,074
Antonio McDyess;PF;1997;22;74;19;55;0,257;34,7;7,2;15,6;0,463;0,1;0,5;0,171;3,7;5,2;0,708;2,1;5,2;7,3;1,4;2,7;0,9;1,7;1;3,7;0;18,3;-5;19;0;107,9;0,145;0,232;0,201;0,382;13,8;11,3;10,1;32,2;0,059
Armen Gilliam;PF;1997;33;80;33;47;0,413;25,7;3,1;6,5;0,471;0;0;0;2,5;3,2;0,768;1,7;4,5;6,2;0,7;1,3;0,8;0,5;0,3;2,6;0;8,6;-1,7;12;0;105,4;0,192;0,312;0,18;0,22;10,3;7,6;9,8;24,8;0,064
Arvydas Sabonis;PF;1997;32;69;43;26;0,623;25,5;4,8;9,5;0,498;0,7;1,9;0,371;3,2;4,2;0,777;1,7;6,3;7,9;2,1;2,2;0,9;1,2;0,5;2,9;0;13,4;5,2;15;0;99,8;0,249;0,387;0,219;0,442;8,7;7;6,3;21;0,109
Ashraf Amaya;PF;1997;25;31;16;15;0,516;4,7;0,4;1,3;0,3;0;0;1;0,5;0,9;0,536;0,6;1,1;1,7;0,1;0,3;0,2;0,1;0,2;0,9;0;1,3;-1,3;0;0;100,6;0,254;0,429;0,212;0,273;1,6;1,7;0,8;4,3;0,02
Avery Johnson;PG;1997;32;76;19;57;0,25;32,5;4,3;9;0,477;0,1;0,3;0,231;1,8;2,7;0,69;0,4;1,5;1,9;6,8;1,9;1,3;0,2;0,7;2,1;0;10,5;-4,9;11;0;109,8;0,051;0,085;0,246;0,056;10,5;10,5;8,2;27,9;0,037
B.J. Armstrong;PG;1997;29;49;19;30;0,388;20,8;3;6,7;0,453;0,5;1,8;0,278;1,4;1,6;0,861;0,1;1,3;1,5;2,6;1,1;0,5;0;0,3;1,1;0;7,9;-3;0;0;109,8;0,068;0,117;0,172;0,022;7,7;6,5;5,1;18,3;0,023
Ben Davis;PF;1997;24;20;12;8;0,6;4,9;0,5;1,3;0,385;0;0;0;0,5;1;0,45;0,6;0,8;1,4;0;0,2;0,2;0,1;0,3;0,8;0;1,5;-0,7;0;0;107,6;0,156;0,242;0,222;0,167;1,6;1,3;1,2;5,3;0,01
Ben Wallace;PF;1997;22;34;21;13;0,618;5,7;0,5;1,4;0,348;0;0;0;0,2;0,6;0,3;0,7;1;1,7;0,1;0,5;0,2;0,3;0,2;0,8;0;1,1;-0,6;0;0;96;0,165;0,275;0,235;0,55;2,2;1,9;1,6;4,5;0,033
Bill Wennington;C;1997;34;61;53;8;0,869;12,8;1,9;3,9;0,498;0;0;0;0,7;0,9;0,83;0,8;1,4;2,1;0,7;0,5;0,2;0,2;0,1;2,2;0;4,6;1,7;1;0;99,9;0,105;0,171;0,088;0,18;3,8;3,7;3,1;10,4;0,055
Billy Owens;SF;1997;28;66;26;40;0,394;30,2;4,5;9,7;0,467;0,4;1,1;0,347;1,5;2,2;0,697;2;3,9;5,9;2,8;2;0,9;0,4;0,7;2,8;0;11;-1,6;9;0;105;0,134;0,228;0,201;0,153;10,9;8,8;8;26,3;0,079
Bimbo Coles;PG;1997;29;51;19;32;0,373;23,2;2,4;6,2;0,389;0,6;2;0,294;0,7;1;0,755;0,8;1,5;2,3;2,9;1,2;0,7;0,1;0,4;1,9;0;6,1;-2,9;0;0;111;0,069;0,122;0,2;0,069;8,9;7,7;5,1;20,2;0,017
Bison Dele;C;1997;28;9;6;3;0,667;15,3;2,9;7;0,413;0;0;0;1,2;1,7;0,733;1,6;2,1;3,7;1,3;1,2;0,3;0,6;0,7;2,2;0;7;-0,4;0;0;105,3;0,137;0,232;0,13;0,313;4,1;5;3,3;12,7;0,039
Blue Edwards;SF;1997;31;61;9;52;0,148;23,5;3;7,5;0,397;0,4;1,5;0,281;1,5;1,8;0,817;0,8;2,3;3,1;1,9;1,3;0,6;0,3;0,5;2,2;0;7,8;-5,1;0;0;108,6;0,103;0,184;0,15;0,108;8,7;7,9;7;21,5;0,035
Bo Outlaw;PF;1997;26;82;36;46;0,439;26,8;3,1;5,1;0,609;0;0,1;0;1,4;2,8;0,504;2,1;3,4;5,5;1,9;1,3;1,1;1,7;0,4;2,8;0;7,6;2;5;0;100,3;0,131;0,222;0,239;0,518;9,8;7,5;6;22,6;0,109
Bob Sura;PF;1997;24;82;42;40;0,512;27,7;3,1;7,2;0,431;0,6;2;0,323;2,4;3,9;0,614;0,9;2,8;3,8;4,8;2,2;1,1;0,4;0,6;2,7;0,1;9,2;0,1;5;0;99,7;0,117;0,186;0,245;0,174;9,6;6,3;5,2;19,1;0,12
Bobby Hurley;PG;1997;26;49;18;31;0,367;12,8;0,9;2,6;0,368;0,3;0,9;0,311;0,8;1,1;0,698;0,2;0,6;0,8;3;1,1;0,6;0,1;0,1;1,1;0;2,9;-0,8;1;0;103,8;0,044;0,077;0,287;0,04;5,2;4,1;3,9;12,2;0,041
Bobby Phills;SG;1997;27;69;36;33;0,522;34,5;4,8;11,1;0,428;1,2;3,1;0,394;1,8;2,5;0,718;0,9;2,6;3,6;3,4;2;1,6;0,3;0,7;2,5;0;12,6;1,6;1;0;99,1;0,09;0,139;0,275;0,115;10,9;7,9;5,9;23,2;0,153
Brad Lohaus;PF;1997;32;6;1;5;0,167;7,4;0,7;2,5;0,267;0,3;1,2;0,286;0;0;0;0,2;1;1,2;0,2;0,2;0,2;0;0,2;1;0;1,7;-5,2;0;0;108,9;0,154;0,25;0,1;0;3,5;2,3;2,7;8,3;0,011
Brent Barry;SG;1997;25;59;24;35;0,407;18,6;2,6;6,4;0,409;0,9;2,9;0,324;1,3;1,6;0,817;0,5;1,4;1,9;2,6;1,3;0,9;0,3;0,1;1,5;0;7,5;1,7;1;0;104,6;0,076;0,129;0,245;0,11;6,5;5,1;4,4;16,6;0,052
Brent Price;PG;1997;28;25;14;11;0,56;15,6;1,8;4,2;0,419;0,7;2,1;0,321;0,8;0,8;1;0,4;0,8;1,2;2,6;1,3;0,7;0;0,2;1,4;0;5;1,3;0;0;100,8;0,047;0,073;0,262;0;5,7;5,2;4,5;15;0,063
Brett Szabo;PF;1997;29;70;11;59;0,157;9,5;0,8;1,7;0,446;0;0;0;0,6;0,9;0,738;0,8;1,6;2,4;0,2;0,6;0,2;0,5;0,2;1,7;0;2,2;-2,4;1;0;107,7;0,168;0,279;0,13;0,533;4,4;2,8;3,5;10,1;0,018
Brian Evans;SF;1997;23;14;8;6;0,571;4,1;0,6;1,6;0,364;0,3;0,6;0,5;0;0;0;0,1;0,5;0,6;0,5;0,1;0,1;0,1;0;0,4;0;1,4;-0,9;0;0;102,3;0,113;0,194;0,083;0,286;1,9;1,5;2,6;4,1;0,017
Brian Grant;PF;1997;25;24;9;15;0,375;25,4;3,8;8,6;0,44;0;0;0;2,9;3,8;0,778;2;3,9;5,9;1,2;1,8;0,8;1;0,8;3,1;0;10,5;-4;4;0;106,9;0,161;0,274;0,184;0,385;12,4;6,9;6,5;22,3;0,053
Brian Shaw;PG;1997;31;77;41;36;0,532;24,3;2,5;6,7;0,366;0,8;2,5;0,325;1,4;1,8;0,793;0,6;1,9;2,5;4,1;2,2;0,9;0,3;0,4;2,6;0;7,2;-4,5;2;0;107,3;0,084;0,141;0,241;0,137;9,9;7,4;8,2;21,7;0,046
Brooks Thompson;PG;1997;26;67;18;49;0,269;15,8;2,4;6,1;0,399;1,4;3,6;0,398;0,4;0,6;0,632;0,3;1,2;1,4;2,7;1,3;0,8;0;0,3;1,9;0;6,6;-1,7;1;0;110,4;0,075;0,125;0,348;0,017;5,9;5,2;4,4;15;0,015
Bryant Reeves;C;1997;24;75;14;61;0,187;37;6,6;13,7;0,486;0;0,1;0,091;2,9;4,1;0,704;2,3;5,8;8,1;2,1;2,3;0,4;0,9;1;3,6;0;16,2;-7,1;23;0;109,4;0,167;0,285;0,065;0,223;13,8;12,1;11,4;35,9;0,046
Bryant Stith;SG;1997;26;52;13;39;0,25;34,4;4,8;11,6;0,416;1,3;3,5;0,385;3,9;4,5;0,863;1,4;2,8;4,2;2,6;1,9;1,2;0,4;1;2,3;0;14,9;-3,2;0;0;106,7;0,079;0,128;0,268;0,086;14,1;9,9;9,4;30,1;0,071
Bryon Russell;SF;1997;26;81;63;18;0,778;31,3;3,7;7,7;0,479;1,3;3,3;0,409;2,1;3;0,701;1;3,1;4,1;1,5;1,2;1,6;0,3;0,3;2,9;0;10,8;8,4;3;0;101,1;0,104;0,164;0,254;0,1;9,9;8,2;4,8;22,9;0,121
Buck Williams;SF;1997;37;74;53;21;0,716;20,3;2,4;4,4;0,537;0;0;0;1,6;2,4;0,642;2,2;3,1;5,4;0,7;1,1;0,5;0,5;0,3;2,8;0;6,3;1,9;4;0;96,4;0,16;0,248;0,162;0,262;7,6;4,8;3,4;13,1;0,107
Byron Scott;SG;1997;36;79;54;25;0,684;18,2;2,1;4,8;0,43;0,9;2,4;0,388;1,6;1,9;0,841;0,3;1,2;1,5;1,3;0,7;0,6;0,2;0,1;0,9;0;6,7;2,5;0;0;100,3;0,065;0,11;0,182;0,08;6;5,8;4,7;15,4;0,075
Calbert Cheaney;SG;1997;25;79;42;37;0,532;30,6;4,7;9,2;0,505;0,1;0,4;0,133;1,2;1,7;0,693;0,9;2,5;3,4;1,4;1,2;1;0,2;0,4;2,9;0;10,6;0,7;1;0;104,4;0,084;0,136;0,179;0,076;11,9;8,7;8,2;26;0,087
Carl Herrera;PF;1997;30;75;17;58;0,227;24,4;3,4;7,9;0,433;0;0,1;0,333;1,1;1,6;0,686;1,6;3;4,5;0,7;1,3;0,8;0,7;0,7;2,9;0;8;-4,4;4;0;108,1;0,131;0,224;0,216;0,268;9;7,4;6,3;20;0,04
Carl Thomas;PF;1997;27;19;13;6;0,684;4;0,5;1,3;0,375;0,1;0,6;0,167;0,1;0,1;1;0,2;0,5;0,7;0,4;0,3;0,1;0,1;0;0,4;0;1,1;-0,8;0;0;107,2;0,139;0,213;0,154;0,125;2,1;0,9;1,3;2,6;0,009
Carlos Rogers;PF;1997;26;56;17;39;0,304;24,9;3,8;7,2;0,525;0,4;1,2;0,379;1,8;3;0,6;2,1;3,3;5,4;0,7;0,9;0,8;1,2;0,4;2,5;0;9,8;-2,7;4;0;103,7;0,135;0,23;0,153;0,367;10,4;7,8;10,1;23,5;0,078
Cedric Ceballos;SF;1997;27;50;29;21;0,58;28,6;5,6;12,3;0,457;0,5;2;0,255;2,8;3,7;0,747;2;4,6;6,6;1,3;1,7;0,7;0,5;1,2;2,3;0;14,6;2,1;12;0;106,4;0,16;0,26;0,149;0,168;9,7;9,2;7,9;25,5;0,062
Charles Barkley;SF;1997;34;53;41;12;0,774;37,9;6,3;13,1;0,484;1,1;3,9;0,283;5,4;7,8;0,694;4;9,5;13,5;4,7;2,8;1,3;0,5;0,9;2,9;0;19,2;6;37;1;101,7;0,248;0,386;0,198;0,14;13,5;10,8;9,3;30;0,137
Charles Jones;PF;1997;40;12;7;5;0,583;7,7;0,2;0,4;0,4;0;0;0;0;0;0;0,4;0,7;1,1;0,3;0;0,2;0,3;0;0,7;0;0,3;0,1;0;0;101,6;0,088;0,157;0,111;0,333;2,8;3,3;1,9;7;0,029
Charles Oakley;PF;1997;33;80;55;25;0,688;35,9;4,2;8,7;0,488;0,1;0,2;0,263;2,3;2,8;0,808;3,1;6,7;9,8;2,8;2,1;1,4;0,3;0,3;3,8;0;10,8;1,3;29;0;98,8;0,19;0,295;0,248;0,083;13,5;9;6,6;25,3;0,163
Charles Smith;PF;1997;31;19;5;14;0,263;17,3;1,8;4,4;0,405;0;0,1;0;1,1;1,4;0,769;0,9;2,5;3,4;0,7;1,2;0,7;1,2;0,3;2,3;0;4,6;-2,1;1;0;100,8;0,157;0,251;0,213;0,468;6,2;4,6;5,2;13,2;0,07
Charlie Ward;PF;1997;26;79;56;23;0,709;22,3;1,7;4,3;0,395;0,6;1,9;0,312;1,2;1,6;0,76;0,6;2,2;2,8;4,1;1,9;1,1;0,2;0,2;2,4;0;5,2;1,1;2;0;100,2;0,101;0,16;0,278;0,091;8,6;5,9;4,6;16;0,094
Cherokee Parks;PF;1997;24;76;38;38;0,5;12,7;1,4;2,7;0,51;0;0;0;0,6;1;0,605;1,1;1,5;2,6;0,4;0,4;0,5;0,6;0,2;2;0;3,3;0,1;0;0;102,4;0,12;0,199;0,266;0,378;4,7;3,8;3,9;10,8;0,045
Chris Carr;SG;1997;23;55;28;27;0,509;15;2,3;4,9;0,461;0,6;1,6;0,352;1;1,3;0,767;0,6;1,5;2,1;0,9;0,7;0,4;0,2;0,4;1,7;0;6,1;0,9;0;0;100,1;0,1;0,168;0,179;0,083;4,9;4,5;4,6;12,8;0,063
Chris Childs;PG;1997;29;65;42;23;0,646;31,9;3,2;7,8;0,414;1,1;2,8;0,387;1,7;2,3;0,758;0,3;2,6;2,9;6,1;2,8;1,2;0,2;0,3;3,3;0;9,3;2,5;4;1;97,4;0,083;0,125;0,247;0,057;11,8;7,8;5,3;21,5;0,159
Chris Dudley;C;1997;32;81;48;33;0,593;22,7;1,6;3,6;0,43;0;0;0;0,8;1,7;0,474;2,5;4,8;7,3;0,5;1;0,5;1,2;0,2;3;0,1;3,9;-0,7;2;0;100,5;0,215;0,342;0,144;0,497;9,3;5,6;5,7;17,3;0,091
Chris Gatling;PF;1997;29;47;16;31;0,34;27,3;7;13,3;0,525;0;0,1;0,167;5;7;0,717;2,9;5;7,9;0,6;2,6;0,8;0,7;0,8;2,9;0,1;19;-1,9;16;0;105,3;0,192;0,327;0,172;0,258;10,1;8,2;7,9;22,4;0,068
Chris Mills;SF;1997;27;80;41;39;0,513;39,6;5,1;11,2;0,453;1,1;2,8;0,391;2,2;2,6;0,842;1,5;4,7;6,2;2,5;1,5;1,1;0,5;0,6;2,8;0;13,4;2,7;8;0;99,9;0,138;0,219;0,171;0,164;12,1;9,7;7,3;27,6;0,166
Chris Morris;SF;1997;31;73;59;14;0,808;13,4;1,7;4,1;0,408;0,4;1,5;0,274;0,5;0,7;0,722;0,5;1,7;2,2;0,6;0,6;0,4;0,3;0,2;1,7;0;4,3;-1,8;0;0;107,5;0,138;0,219;0,184;0,214;5,1;4,1;2,8;9,5;0,024
Chris Mullin;SF;1997;33;79;27;52;0,342;34,6;5,5;10;0,553;1,1;2,6;0,411;2,3;2,7;0,864;0,9;3,1;4;4,1;2,4;1,6;0,4;0,4;2;0;14,5;-3,5;3;2;110,2;0,094;0,158;0,283;0,128;15,6;10,9;9,2;32,1;0,035
Chris Robinson;SG;1997;23;41;6;35;0,146;16,6;1,7;4,4;0,379;0,8;2,2;0,382;0,4;0,6;0,615;0,6;1,2;1,7;1,6;0,8;0,7;0,2;0,1;2,1;0;4,6;-3,8;0;0;111,9;0,077;0,132;0,259;0,11;6,5;4,6;5,2;16,5;0,008
Chris Webber;SG;1997;24;72;40;32;0,556;39;8,4;16,2;0,518;0,8;2,1;0,397;2,5;4,3;0,565;3,3;7;10,3;4,6;3,2;1,7;1,9;0,6;3,6;0;20,1;2,2;41;2;103;0,183;0,297;0,235;0,436;14,2;11;10,8;32,8;0,127
Chris Whitney;SG;1997;25;82;44;38;0,537;13,6;1,7;4;0,421;0,7;2;0,356;1,1;1,4;0,832;0,2;1,1;1,3;2,2;0,8;0,6;0;0,2;1,2;0;5,2;0,5;0;0;97,7;0,083;0,133;0,23;0,04;4,5;4,1;3,4;10,7;0,067
Christian Laettner;PF;1997;27;82;56;26;0,683;38,2;6,7;13,8;0,486;0,4;1,1;0,352;4,4;5,4;0,816;2,6;6,2;8,8;2,7;2,7;1,2;0,8;0,8;3,4;0;18,1;7,1;31;0;97,6;0,164;0,267;0,186;0,188;11,9;11,2;8,5;27,9;0,185
Chucky Brown;SF;1997;29;70;25;45;0,357;10,8;1,1;2,2;0,506;0;0,1;0,167;0,7;1;0,671;0,6;1,5;2,1;0,4;0,3;0,1;0,3;0,1;1,4;0;2,9;-1,1;0;0;107,7;0,151;0,261;0,089;0,333;4;3,4;3,8;10,1;0,02
Clar. Weatherspoon;SF;1997;26;82;22;60;0,268;36;4,9;9,9;0,491;0;0,1;0,167;2,5;3,4;0,738;2,7;5,6;8,3;1,7;1,7;0,9;1;1;2,3;0;12,2;-6;22;0;109,5;0,153;0,254;0,155;0,284;15,3;12;12,7;35,1;0,043
Clifford Robinson;SF;1997;30;81;48;33;0,593;38;5,5;12,9;0,426;1,5;4,3;0,346;2,7;3,8;0,696;1,1;2,9;4;3,2;2,1;1,2;0,8;0,8;3,1;0;15,1;3,5;1;0;102,3;0,077;0,121;0,192;0,193;13,7;9,4;9,9;31;0,131
Clifford Rozier;C;1997;24;42;15;27;0,357;17,5;1,9;4,1;0,454;0;0;0;0,7;1,5;0,508;2,4;3,1;5,6;0,7;0,7;0,6;1;0,4;2,3;0;4,5;-2;1;0;108,3;0,196;0,312;0,182;0,427;7;5;6,5;15,9;0,028
Clyde Drexler;C;1997;35;62;46;16;0,742;36,6;6,4;14,5;0,442;1,9;5,4;0,355;3,2;4,3;0,75;1,9;4,1;6;5,7;2,5;2;0,6;0,6;2,4;0;18;5,9;10;3;100,5;0,108;0,168;0,293;0,177;13,4;10,4;9,8;29,4;0,148
Corie Blount;PF;1997;28;58;40;18;0,69;17,3;1,6;3,1;0,514;0;0,1;0,333;1;1,4;0,675;1,9;2,8;4,8;0,6;0,9;0,4;0,4;0,2;2,1;0;4,2;0,3;6;0;100,2;0,16;0,262;0,118;0,222;6,4;4,9;4,9;15,7;0,073
Corliss Williamson;PF;1997;23;79;32;47;0,405;25,1;4,7;9,4;0,498;0;0;0;2,2;3,2;0,689;1,8;2,4;4,1;1,6;2;0,8;0,6;0,7;3,3;0,1;11,6;-2,1;5;0;107,4;0,098;0,164;0,213;0,282;9,7;7,4;6,8;21,7;0,047
Cory Alexander;PG;1997;24;80;20;60;0,25;18,1;2,4;6,1;0,396;1,2;3,2;0,373;1,2;1,6;0,736;0,4;1,2;1,5;3,2;1,8;1;0,2;0,3;1,9;0;7,2;-3,7;4;0;110,7;0,069;0,122;0,32;0,101;7,8;5,3;5,5;15,1;0,016
Craig Ehlo;SG;1997;35;62;45;17;0,726;13,7;1,4;4;0,351;0,4;1,5;0,284;0,2;0,4;0,5;0,6;1,1;1,8;1,1;0,7;0,6;0,1;0,3;1,1;0;3,5;1,5;0;0;98,1;0,09;0,156;0,184;0,067;4,6;4,2;2,5;10,2;0,066
Dale Davis;PF;1997;28;80;39;41;0,488;32,4;4,6;8,6;0,538;0;0;0;1,2;2,7;0,428;3,8;5,9;9,7;0,7;1,4;0,8;1;0,6;2,9;0;10,4;0,1;27;0;102,5;0,192;0,305;0,169;0,317;11,9;8,4;8,9;23,8;0,11
Dale Ellis;SF;1997;36;82;21;61;0,256;35,9;5,8;14;0,414;2,3;6,4;0,364;2,6;3,2;0,817;1,2;2,4;3,6;2;1,8;0,7;0,1;0,6;2,2;0;16,6;-6;1;0;109,7;0,065;0,109;0,165;0,021;14,5;11,5;10,5;34,4;0,042
Damon Stoudamire;PG;1997;23;81;30;51;0,37;40,9;7;17,4;0,401;2,2;6,1;0,355;4,1;5;0,823;1,1;3;4,1;8,8;3,6;1,5;0,2;1,1;2;0;20,2;-2,6;33;2;106,7;0,08;0,129;0,207;0,03;15,4;12,5;14,8;36,5;0,085
Dan Majerle;SF;1997;31;36;27;9;0,75;35,1;3,9;9,6;0,406;1,9;5,6;0,338;1,1;1,6;0,678;1,3;3,3;4,5;3,2;1,4;1,5;0,4;0,6;2,1;0;10,8;3,4;1;0;98,7;0,097;0,159;0,251;0,098;13,4;9,4;6,5;25,8;0,159
Dan Schayes;SF;1997;38;45;25;20;0,556;12;1;2,7;0,392;0;0;0;0,9;1,2;0,75;0,9;1,9;2,8;0,3;0,6;0,3;0,4;0,2;1,6;0;3;-0,1;1;0;97,7;0,16;0,274;0,167;0,276;4,2;3,7;4;10;0,059
Dana Barros;PG;1997;30;24;6;18;0,25;29,4;4,6;10,5;0,435;1,8;4,4;0,41;1,5;1,8;0,86;0,2;1,8;2;3,4;1,6;1,1;0,3;0,5;1,4;0;12,5;-3,9;0;0;105,3;0,065;0,109;0,191;0,109;11,2;9,1;10,2;32,1;0,074
Danny Ferry;PF;1997;30;82;42;40;0,512;32,1;4,2;9,7;0,429;1,4;3,5;0,401;0,9;1,1;0,851;1;3,1;4,1;1,8;1,1;0,7;0,4;0,3;3;0;10,6;1,8;0;0;101,6;0,117;0,185;0,127;0,17;9,9;7,1;5,9;22,9;0,118
Danny Manning;PF;1997;31;77;37;40;0,481;27,8;5,5;10,3;0,536;0,1;0,5;0,194;2,4;3,3;0,721;1,8;4,3;6,1;2,2;2,1;1,1;1;0,4;3,5;0;13,5;1,5;12;0;105,2;0,161;0,266;0,208;0,413;10,1;8,7;6,4;23,3;0,071
Darrell Armstrong;PG;1997;29;67;34;33;0,507;15,1;2;5,1;0,383;0,8;2,7;0,304;1,4;1,6;0,868;0,5;0,6;1,1;2,6;1,5;0,9;0,1;0,4;1,7;0;6,1;0,5;1;0;100,1;0,045;0,075;0,345;0,103;5,3;4,2;4,7;12,9;0,064
Darrick Martin;PG;1997;26;82;36;46;0,439;22,2;3,6;8,8;0,407;1,1;2,9;0,389;2,7;3;0,872;0,3;1,1;1,4;4,1;1,5;0,7;0;0,6;2;0;10,9;-1,3;0;0;108,9;0,052;0,087;0,175;0,012;8,3;6,3;6,4;21,5;0,032
Darrin Hancock;SF;1997;25;24;17;7;0,708;5,7;0,7;1,5;0,457;0;0;0;0,4;0,6;0,714;0,2;0,6;0,8;0,5;0,5;0,4;0;0,2;0,6;0;1,8;-0,8;0;0;98,7;0,101;0,157;0,257;0,077;2,1;1,7;1,5;4,3;0,031
Darvin Ham;SF;1997;23;36;13;23;0,361;8,7;0,9;1,7;0,532;0;0;0;0,5;1;0,486;0,8;0,8;1,6;0,4;0,6;0,3;0,2;0,2;1,6;0;2,3;-0,4;0;0;98,3;0,086;0,131;0,184;0,195;3,9;2,4;1,8;6,3;0,045
David Robinson;SF;1997;31;6;3;3;0,5;24,5;6;12;0,5;0;0;0;5,7;8,7;0,654;3,2;5,3;8,5;1,3;1,3;1;1;0,5;1,5;0;17,7;3,5;2;0;94,7;0,213;0,311;0,286;0,667;7,5;5,3;6,2;17,3;0,147
David Vaughn;C;1997;24;35;17;18;0,486;8,5;0,9;2,1;0,431;0;0;0;0,5;0,9;0,633;1;1,7;2,7;0,2;0,8;0,2;0,4;0,3;1,2;0;2,3;-1;0;0;94;0,192;0,33;0,16;0,469;3,4;2;3,3;7,8;0,053
David Wesley;C;1997;26;74;13;61;0,176;40,4;6,2;13,2;0,468;1,4;3,9;0,36;3;3,9;0,781;0,9;2,7;3,6;7,3;2,9;2,2;0,2;0,8;3;0;16,8;-5,5;15;0;109,6;0,073;0,122;0,256;0,057;15,3;12;13;44;0,048
